ID,Requirement Name,Requirement Text,Activity Name,Combined Score,Semantic Score,BM25 Score,Lexical Score,Entity Score
F.9,F.9 Maintenance and Serviceability,"The system shall be designed to allow for component replacement or servicing in orbit, with at least 80% of critical components being replaceable without requiring a return to Earth.",8.1.2 Calculate Orbital Adjustments,1.241,0.435,3.918,0.0,0.0
F.8,F.8 Waste Management,"The system shall incorporate waste management capabilities, including the ability to recycle at least 50% of waste materials generated during the manufacturing process.",6.2.2 Identify Performance Bottlenecks,3.04,0.541,10.862,0.0,0.0
F.8,F.8 Waste Management,"The system shall incorporate waste management capabilities, including the ability to recycle at least 50% of waste materials generated during the manufacturing process.",1.3.2 Detect Off-Nominal Microgravity Conditions,0.716,0.549,1.546,0.0,0.0
F.8,F.8 Waste Management,"The system shall incorporate waste management capabilities, including the ability to recycle at least 50% of waste materials generated during the manufacturing process.",4.2.3 Prepare Fiber for Transport (Automated handling and packaging),0.712,0.637,1.319,0.0,0.0
F.8,F.8 Waste Management,"The system shall incorporate waste management capabilities, including the ability to recycle at least 50% of waste materials generated during the manufacturing process.",1.1.3.3 Hold Preform,0.686,0.43,1.714,0.0,0.0
F.8,F.8 Waste Management,"The system shall incorporate waste management capabilities, including the ability to recycle at least 50% of waste materials generated during the manufacturing process.",2.1.3 Detect Faults,0.668,0.396,1.721,0.0,0.0
F.7,F.7 Timeliness,The system shall ensure timely execution of manufacturing processes and respond promptly to operational commands and events.,6.2.3 Generate Optimization Suggestions (Autonomous optimization algorithms),2.843,0.549,10.055,0.0,0.0
F.7,F.7 Timeliness,The system shall ensure timely execution of manufacturing processes and respond promptly to operational commands and events.,4.1.3.2 Update Inventory,1.433,0.311,4.984,0.0,0.0
F.7,F.7 Timeliness,The system shall ensure timely execution of manufacturing processes and respond promptly to operational commands and events.,4.2.1 Schedule Resupply Operations (Automated scheduling),1.023,0.485,2.929,0.0,0.0
F.7,F.7 Timeliness,The system shall ensure timely execution of manufacturing processes and respond promptly to operational commands and events.,2.4.2 Analyze Radiation Exposure Data,0.966,0.455,2.77,0.0,0.0
F.7,F.7 Timeliness,The system shall ensure timely execution of manufacturing processes and respond promptly to operational commands and events.,4.2.3 Prepare Fiber for Transport (Automated handling and packaging),0.688,0.613,1.28,0.0,0.0
F.6,F.6 Risk Management,"The system shall implement risk management strategies that reduce identified operational hazards by at least 90%, ensuring mission success, as verified through a risk assessment showing a reduction in risk exposure by 90% or more and achieving a residual risk level of less than 5% of the total risk exposure.",7.1.1 Receive and Secure Modules in Orbit,4.063,0.53,14.982,0.0,0.0
F.6,F.6 Risk Management,"The system shall implement risk management strategies that reduce identified operational hazards by at least 90%, ensuring mission success, as verified through a risk assessment showing a reduction in risk exposure by 90% or more and achieving a residual risk level of less than 5% of the total risk exposure.",8.2.5 Transfer Propellant,1.283,0.477,3.987,0.0,0.0
F.6,F.6 Risk Management,"The system shall implement risk management strategies that reduce identified operational hazards by at least 90%, ensuring mission success, as verified through a risk assessment showing a reduction in risk exposure by 90% or more and achieving a residual risk level of less than 5% of the total risk exposure.",2.4.2 Analyze Radiation Exposure Data,1.256,0.532,3.734,0.04,0.0
F.6,F.6 Risk Management,"The system shall implement risk management strategies that reduce identified operational hazards by at least 90%, ensuring mission success, as verified through a risk assessment showing a reduction in risk exposure by 90% or more and achieving a residual risk level of less than 5% of the total risk exposure.",8.2.7 Regulate Propellant Flow,1.069,0.554,2.948,0.0,0.0
F.6,F.6 Risk Management,"The system shall implement risk management strategies that reduce identified operational hazards by at least 90%, ensuring mission success, as verified through a risk assessment showing a reduction in risk exposure by 90% or more and achieving a residual risk level of less than 5% of the total risk exposure.",7.2.2 Upload Software,1.051,0.414,3.211,0.0,0.0
F.5,F.5 Scientific Experimentation,The system shall enable scientific experiments in microgravity alongside manufacturing operations.,7.1.2 Prepare for Hardware Installation,3.139,0.465,11.438,0.0,0.0
F.5,F.5 Scientific Experimentation,The system shall enable scientific experiments in microgravity alongside manufacturing operations.,3.1.2 Report Safety Incidents (Automated logging and reporting),1.421,0.575,4.303,0.0,0.0
F.5,F.5 Scientific Experimentation,The system shall enable scientific experiments in microgravity alongside manufacturing operations.,1.2.1 Collect Real-Time Production Data,1.296,0.503,3.978,0.0,0.0
F.5,F.5 Scientific Experimentation,The system shall enable scientific experiments in microgravity alongside manufacturing operations.,2.3.6 Insulate System Thermally,1.243,0.442,3.875,0.091,0.0
F.5,F.5 Scientific Experimentation,The system shall enable scientific experiments in microgravity alongside manufacturing operations.,2.3.5 Radiate Heat,1.21,0.355,3.988,0.0,0.0
F.4,F.4 Packaging and Storage,The system shall package and store completed ZBLAN fibers for return to Earth.,7.1.3 Install Hardware Modules,2.252,0.515,7.77,0.0,0.0
F.4,F.4 Packaging and Storage,The system shall package and store completed ZBLAN fibers for return to Earth.,2.4.3 Adjust Operations for Radiation Protection,1.547,0.501,4.985,0.0,0.0
F.4,F.4 Packaging and Storage,The system shall package and store completed ZBLAN fibers for return to Earth.,3.1.3 Implement Policy Changes,1.169,0.457,3.58,0.0,0.0
F.4,F.4 Packaging and Storage,The system shall package and store completed ZBLAN fibers for return to Earth.,6.2.1 Evaluate Performance Metrics (Autonomous analysis),1.123,0.581,3.096,0.0,0.0
F.4,F.4 Packaging and Storage,The system shall package and store completed ZBLAN fibers for return to Earth.,4.2.2 Coordinate Resource Transfers (Remote coordination),1.059,0.578,2.847,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",7.1.4 Verify Hardware Installation,4.048,0.467,15.052,0.053,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",4.2.2 Coordinate Resource Transfers (Remote coordination),2.088,0.563,7.0,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",2.2.7 Rotate Solar Array,1.908,0.485,6.469,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",2.2.6 Manage Electrical Power,1.815,0.466,6.14,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",4.2.4 Secure Docking Connection,1.799,0.515,5.962,0.0,0.0
F.2,F.2 Fiber Drawing,The system shall draw ZBLAN fibers from the heated preform at a consistent rate.,7.2.1 Prepare for Software Installation/Update,2.35,0.535,8.115,0.0,0.0
F.2,F.2 Fiber Drawing,The system shall draw ZBLAN fibers from the heated preform at a consistent rate.,1.1.9 Adjust Production Parameters (Autonomous feedback loop),1.584,0.604,4.885,0.0,0.0
F.2,F.2 Fiber Drawing,The system shall draw ZBLAN fibers from the heated preform at a consistent rate.,1.1.8 Correct Defects,1.48,0.431,4.885,0.0,0.0
F.2,F.2 Fiber Drawing,The system shall draw ZBLAN fibers from the heated preform at a consistent rate.,1.2.5.2 Amplify High Rate Transmission,1.029,0.481,2.927,0.083,0.0
F.2,F.2 Fiber Drawing,The system shall draw ZBLAN fibers from the heated preform at a consistent rate.,2.4.2 Analyze Radiation Exposure Data,0.879,0.518,2.271,0.0,0.0
F.1,F.1 Secondary Missions,The system shall support secondary missions without compromising primary ZBLAN fiber production objectives.,7.2.2 Upload Software,3.936,0.438,14.694,0.0,0.0
F.1,F.1 Secondary Missions,The system shall support secondary missions without compromising primary ZBLAN fiber production objectives.,3.1.1.1 Conduct Autonomous Safety Inspections,1.299,0.533,3.916,0.0,0.0
F.1,F.1 Secondary Missions,The system shall support secondary missions without compromising primary ZBLAN fiber production objectives.,7.1.1 Receive and Secure Modules in Orbit,1.09,0.525,3.101,0.0,0.0
F.1,F.1 Secondary Missions,The system shall support secondary missions without compromising primary ZBLAN fiber production objectives.,4.1.2 Request Resupply (Autonomous resupply request),0.996,0.706,2.289,0.0,0.0
F.1,F.1 Secondary Missions,The system shall support secondary missions without compromising primary ZBLAN fiber production objectives.,1.1.6 Spool Fiber,0.986,0.529,2.639,0.083,0.0
C.11,C.11 Technology Readiness,All components of the system shall be at Technology Readiness Level (TRL) 6 or higher before integration into the final system.,7.2.3 Install/Activate Software,3.427,0.429,12.477,0.0,1.0
C.11,C.11 Technology Readiness,All components of the system shall be at Technology Readiness Level (TRL) 6 or higher before integration into the final system.,2.2.1 Generate Solar Power,1.317,0.409,4.088,0.0,1.0
C.11,C.11 Technology Readiness,All components of the system shall be at Technology Readiness Level (TRL) 6 or higher before integration into the final system.,1.1.6 Spool Fiber,0.94,0.402,2.796,0.0,0.0
C.11,C.11 Technology Readiness,All components of the system shall be at Technology Readiness Level (TRL) 6 or higher before integration into the final system.,8.1.1 Monitor Orbital Parameters,0.904,0.427,2.39,0.0,1.0
C.11,C.11 Technology Readiness,All components of the system shall be at Technology Readiness Level (TRL) 6 or higher before integration into the final system.,6.2.1 Evaluate Performance Metrics (Autonomous analysis),0.874,0.582,1.898,0.0,1.0
C.10,C.10 Economic Viability,The system shall demonstrate a positive return on investment within 5 years of full operational capability.,7.2.4 Verify Software Installation,1.848,0.41,6.409,0.0,0.0
C.10,C.10 Economic Viability,The system shall demonstrate a positive return on investment within 5 years of full operational capability.,3.1.1 Monitor Safety Standards (Automated safety checks),0.57,0.524,1.021,0.0,0.0
C.10,C.10 Economic Viability,The system shall demonstrate a positive return on investment within 5 years of full operational capability.,3.2.3 Implement Safety Measures (Automated actions to mitigate risk),0.561,0.599,0.806,0.0,0.0
C.10,C.10 Economic Viability,The system shall demonstrate a positive return on investment within 5 years of full operational capability.,7.1.3 Install Hardware Modules,0.557,0.469,1.103,0.0,0.0
C.10,C.10 Economic Viability,The system shall demonstrate a positive return on investment within 5 years of full operational capability.,6.2.3 Generate Optimization Suggestions (Autonomous optimization algorithms),0.554,0.572,0.842,0.0,0.0
C.9,C.9 End-of-Life Management,The system shall have a defined end-of-life plan that includes safe deorbiting or repurposing of at least 90% of its components.,8.1.1 Monitor Orbital Parameters,3.173,0.456,11.6,0.0,0.0
C.9,C.9 End-of-Life Management,The system shall have a defined end-of-life plan that includes safe deorbiting or repurposing of at least 90% of its components.,2.1.1.1 Conduct Autonomous Diagnostics,1.89,0.421,6.552,0.0,0.0
C.9,C.9 End-of-Life Management,The system shall have a defined end-of-life plan that includes safe deorbiting or repurposing of at least 90% of its components.,2.4.1 Monitor Radiation Levels,1.465,0.443,4.799,0.0,0.0
C.9,C.9 End-of-Life Management,The system shall have a defined end-of-life plan that includes safe deorbiting or repurposing of at least 90% of its components.,8.1.3 Monitor Attitude,0.855,0.477,2.275,0.0,0.0
C.9,C.9 End-of-Life Management,The system shall have a defined end-of-life plan that includes safe deorbiting or repurposing of at least 90% of its components.,7.2.3 Install/Activate Software,0.851,0.443,2.34,0.0,0.0
C.8,C.8 Regulatory Compliance,The system shall adhere to international space treaties and regulations governing manufacturing in orbit.,8.1.2 Calculate Orbital Adjustments,2.877,0.468,10.387,0.0,0.0
C.8,C.8 Regulatory Compliance,The system shall adhere to international space treaties and regulations governing manufacturing in orbit.,1.1.3.3 Hold Preform,1.336,0.401,4.384,0.0,0.0
C.8,C.8 Regulatory Compliance,The system shall adhere to international space treaties and regulations governing manufacturing in orbit.,4.1.2 Request Resupply (Autonomous resupply request),1.181,0.616,3.243,0.0,0.0
C.8,C.8 Regulatory Compliance,The system shall adhere to international space treaties and regulations governing manufacturing in orbit.,6.2.1 Evaluate Performance Metrics (Autonomous analysis),1.127,0.554,3.179,0.0,0.0
C.8,C.8 Regulatory Compliance,The system shall adhere to international space treaties and regulations governing manufacturing in orbit.,8.1.3 Monitor Attitude,1.063,0.427,3.228,0.0,0.0
C.7,C.7 Payload Interference,"The system shall not interfere with other payloads or operations on the host platform, if the system is being hosted.",8.2.1 Execute Orbital Maneuvers,2.845,0.462,10.272,0.0,0.0
C.7,C.7 Payload Interference,"The system shall not interfere with other payloads or operations on the host platform, if the system is being hosted.",1.1.6.1 Hold Spool,1.225,0.37,4.013,0.0,0.0
C.7,C.7 Payload Interference,"The system shall not interfere with other payloads or operations on the host platform, if the system is being hosted.",4.1.1 Track Resources (Automated tracking),1.194,0.521,3.525,0.0,0.0
C.7,C.7 Payload Interference,"The system shall not interfere with other payloads or operations on the host platform, if the system is being hosted.",1.1.3.2 Rotate Heater Stage,1.148,0.429,3.563,0.0,0.0
C.7,C.7 Payload Interference,"The system shall not interfere with other payloads or operations on the host platform, if the system is being hosted.",2.1.4.1 Initiate Autonomous Repairs (Remote or autonomous actions),1.103,0.552,3.086,0.0,0.0
C.6,C.6 Environmental Impact,"The system shall comply with ISO 24113:2019 Space Debris Mitigation Requirements by preventing the generation of debris larger than 1 mm during its operational lifetime and ensuring end-of-life disposal via controlled re-entry within 25 years or transfer to a disposal orbit with a minimum perigee altitude of 2,000 km, as verified through orbital decay analysis.",8.1.3 Monitor Attitude,5.55,0.505,20.989,0.0,0.0
C.6,C.6 Environmental Impact,"The system shall comply with ISO 24113:2019 Space Debris Mitigation Requirements by preventing the generation of debris larger than 1 mm during its operational lifetime and ensuring end-of-life disposal via controlled re-entry within 25 years or transfer to a disposal orbit with a minimum perigee altitude of 2,000 km, as verified through orbital decay analysis.",1.1.3.3 Hold Preform,2.257,0.478,7.88,0.0,0.0
C.6,C.6 Environmental Impact,"The system shall comply with ISO 24113:2019 Space Debris Mitigation Requirements by preventing the generation of debris larger than 1 mm during its operational lifetime and ensuring end-of-life disposal via controlled re-entry within 25 years or transfer to a disposal orbit with a minimum perigee altitude of 2,000 km, as verified through orbital decay analysis.",1.1.7.1 Measure Fiber Diameter,2.088,0.504,7.144,0.0,0.0
C.6,C.6 Environmental Impact,"The system shall comply with ISO 24113:2019 Space Debris Mitigation Requirements by preventing the generation of debris larger than 1 mm during its operational lifetime and ensuring end-of-life disposal via controlled re-entry within 25 years or transfer to a disposal orbit with a minimum perigee altitude of 2,000 km, as verified through orbital decay analysis.",8.1.2 Calculate Orbital Adjustments,2.003,0.511,6.775,0.032,0.0
C.6,C.6 Environmental Impact,"The system shall comply with ISO 24113:2019 Space Debris Mitigation Requirements by preventing the generation of debris larger than 1 mm during its operational lifetime and ensuring end-of-life disposal via controlled re-entry within 25 years or transfer to a disposal orbit with a minimum perigee altitude of 2,000 km, as verified through orbital decay analysis.",2.4.1 Monitor Radiation Levels,1.82,0.507,6.063,0.0,0.0
C.5,C.5 Approved Materials,The system shall use only materials and processes approved for use in the space environment.,8.2.2 Adjust Attitude,2.269,0.358,8.218,0.0,0.0
C.5,C.5 Approved Materials,The system shall use only materials and processes approved for use in the space environment.,3.1.1 Monitor Safety Standards (Automated safety checks),1.531,0.479,4.974,0.0,0.0
C.5,C.5 Approved Materials,The system shall use only materials and processes approved for use in the space environment.,1.2.3 Detect Production Anomalies,1.176,0.436,3.66,0.0,0.0
C.5,C.5 Approved Materials,The system shall use only materials and processes approved for use in the space environment.,6.1.1.6 Track Sun Position,1.139,0.357,3.699,0.0,0.0
C.5,C.5 Approved Materials,The system shall use only materials and processes approved for use in the space environment.,1.1.7.1 Measure Fiber Diameter,1.125,0.349,3.665,0.0,0.0
C.4,C.4 National Goals,"The system shall demonstrate compatibility with at least 90% of technical standards and objectives outlined in the latest published guidance from relevant government agencies (e.g., NASA's Exploration Goals), verified through compliance assessments and interface certifications.",1.1.3.1 Hold Heater,4.447,0.456,16.692,0.0,0.0
C.4,C.4 National Goals,"The system shall demonstrate compatibility with at least 90% of technical standards and objectives outlined in the latest published guidance from relevant government agencies (e.g., NASA's Exploration Goals), verified through compliance assessments and interface certifications.",3.3.3 Execute End-of-Life Deorbiting Procedures,1.276,0.66,3.519,0.0,0.0
C.4,C.4 National Goals,"The system shall demonstrate compatibility with at least 90% of technical standards and objectives outlined in the latest published guidance from relevant government agencies (e.g., NASA's Exploration Goals), verified through compliance assessments and interface certifications.",3.2.1 Detect Safety Hazards (Autonomous hazard detection),1.238,0.681,3.316,0.0,0.0
C.4,C.4 National Goals,"The system shall demonstrate compatibility with at least 90% of technical standards and objectives outlined in the latest published guidance from relevant government agencies (e.g., NASA's Exploration Goals), verified through compliance assessments and interface certifications.",1.3.3 Adjust Manufacturing Parameters for Off-Nominal Conditions,1.191,0.63,3.252,0.0,0.0
C.4,C.4 National Goals,"The system shall demonstrate compatibility with at least 90% of technical standards and objectives outlined in the latest published guidance from relevant government agencies (e.g., NASA's Exploration Goals), verified through compliance assessments and interface certifications.",3.2.3 Implement Safety Measures (Automated actions to mitigate risk),1.19,0.691,3.101,0.0,0.0
C.3,C.3 Power Budget,The system shall operate within the power budget allocated by the host space platform if it is being hosted,1.1.3.2 Rotate Heater Stage,2.888,0.456,10.458,0.0,0.0
C.3,C.3 Power Budget,The system shall operate within the power budget allocated by the host space platform if it is being hosted,3.3.2 Implement Collision Avoidance Maneuvers,1.635,0.603,5.09,0.0,0.0
C.3,C.3 Power Budget,The system shall operate within the power budget allocated by the host space platform if it is being hosted,4.1.2 Request Resupply (Autonomous resupply request),1.539,0.637,4.628,0.0,0.0
C.3,C.3 Power Budget,The system shall operate within the power budget allocated by the host space platform if it is being hosted,4.1.5 Transfer Preform to Production,1.389,0.523,4.299,0.0,0.0
C.3,C.3 Power Budget,The system shall operate within the power budget allocated by the host space platform if it is being hosted,6.1.1.5 Track Stellar Position,1.368,0.428,4.447,0.0,0.0
C.2,C.2 Debris Mitigation,The system shall adhere to international space debris mitigation guidelines.,1.1.3.3 Hold Preform,2.846,0.474,10.247,0.0,0.0
C.2,C.2 Debris Mitigation,The system shall adhere to international space debris mitigation guidelines.,1.1.7.1 Measure Fiber Diameter,1.672,0.493,5.503,0.0,0.0
C.2,C.2 Debris Mitigation,The system shall adhere to international space debris mitigation guidelines.,8.1.2 Calculate Orbital Adjustments,1.334,0.474,4.198,0.0,0.0
C.2,C.2 Debris Mitigation,The system shall adhere to international space debris mitigation guidelines.,8.1.3 Monitor Attitude,1.206,0.511,3.595,0.0,0.0
C.2,C.2 Debris Mitigation,The system shall adhere to international space debris mitigation guidelines.,8.2.2 Adjust Attitude,1.048,0.488,3.021,0.0,0.0
C.1,C.1 Safety Compliance,The system shall comply with all relevant NASA safety standards for operation on crewed space platforms.,1.1.6.1 Hold Spool,3.499,0.388,13.066,0.0,0.0
C.1,C.1 Safety Compliance,The system shall comply with all relevant NASA safety standards for operation on crewed space platforms.,1.3.1 Monitor Microgravity Conditions,1.864,0.48,6.304,0.0,0.0
C.1,C.1 Safety Compliance,The system shall comply with all relevant NASA safety standards for operation on crewed space platforms.,1.1.3.2 Rotate Heater Stage,1.557,0.449,5.152,0.0,0.0
C.1,C.1 Safety Compliance,The system shall comply with all relevant NASA safety standards for operation on crewed space platforms.,8.2.1 Execute Orbital Maneuvers,1.551,0.472,5.07,0.0,0.0
C.1,C.1 Safety Compliance,The system shall comply with all relevant NASA safety standards for operation on crewed space platforms.,8.2.6 Store Propellant,1.442,0.446,4.699,0.0,0.0
