ID,Requirement Name,Requirement Text,Activity Name,Combined Score,Semantic Score,BM25 Score,Lexical Score,Entity Score
F.8,F.8 Waste Management,"The system shall incorporate waste management capabilities, including the ability to recycle at least 50% of waste materials generated during the manufacturing process.",4.2.3 Prepare Fiber for Transport (Automated handling and packaging),0.499,0.283,1.319,0.0,0.0
F.8,F.8 Waste Management,"The system shall incorporate waste management capabilities, including the ability to recycle at least 50% of waste materials generated during the manufacturing process.",1.2.2 Analyze Production Efficiency,0.45,0.301,1.077,0.0,0.0
F.8,F.8 Waste Management,"The system shall incorporate waste management capabilities, including the ability to recycle at least 50% of waste materials generated during the manufacturing process.",1.2.1 Collect Real-Time Production Data,0.442,0.205,1.277,0.0,0.0
F.8,F.8 Waste Management,"The system shall incorporate waste management capabilities, including the ability to recycle at least 50% of waste materials generated during the manufacturing process.",2.1.3 Detect Faults,0.442,0.02,1.721,0.0,0.0
F.7,F.7 Timeliness,The system shall ensure timely execution of manufacturing processes and respond promptly to operational commands and events.,6.2.3 Generate Optimization Suggestions (Autonomous optimization algorithms),2.579,0.11,10.055,0.0,0.0
F.7,F.7 Timeliness,The system shall ensure timely execution of manufacturing processes and respond promptly to operational commands and events.,4.1.3.2 Update Inventory,1.352,0.176,4.984,0.0,0.0
F.7,F.7 Timeliness,The system shall ensure timely execution of manufacturing processes and respond promptly to operational commands and events.,4.2.1 Schedule Resupply Operations (Automated scheduling),1.019,0.478,2.929,0.0,0.0
F.7,F.7 Timeliness,The system shall ensure timely execution of manufacturing processes and respond promptly to operational commands and events.,2.4.2 Analyze Radiation Exposure Data,0.757,0.108,2.77,0.0,0.0
F.7,F.7 Timeliness,The system shall ensure timely execution of manufacturing processes and respond promptly to operational commands and events.,1.2.1 Collect Real-Time Production Data,0.664,0.449,1.579,0.0,0.0
F.6,F.6 Risk Management,"The system shall implement risk management strategies that reduce identified operational hazards by at least 90%, ensuring mission success, as verified through a risk assessment showing a reduction in risk exposure by 90% or more and achieving a residual risk level of less than 5% of the total risk exposure.",7.1.1 Receive and Secure Modules in Orbit,3.856,0.185,14.982,0.0,0.0
F.6,F.6 Risk Management,"The system shall implement risk management strategies that reduce identified operational hazards by at least 90%, ensuring mission success, as verified through a risk assessment showing a reduction in risk exposure by 90% or more and achieving a residual risk level of less than 5% of the total risk exposure.",2.4.2 Analyze Radiation Exposure Data,1.125,0.312,3.734,0.04,0.0
F.6,F.6 Risk Management,"The system shall implement risk management strategies that reduce identified operational hazards by at least 90%, ensuring mission success, as verified through a risk assessment showing a reduction in risk exposure by 90% or more and achieving a residual risk level of less than 5% of the total risk exposure.",8.2.5 Transfer Propellant,1.052,0.092,3.987,0.0,0.0
F.6,F.6 Risk Management,"The system shall implement risk management strategies that reduce identified operational hazards by at least 90%, ensuring mission success, as verified through a risk assessment showing a reduction in risk exposure by 90% or more and achieving a residual risk level of less than 5% of the total risk exposure.",8.2.7 Regulate Propellant Flow,0.84,0.173,2.948,0.0,0.0
F.6,F.6 Risk Management,"The system shall implement risk management strategies that reduce identified operational hazards by at least 90%, ensuring mission success, as verified through a risk assessment showing a reduction in risk exposure by 90% or more and achieving a residual risk level of less than 5% of the total risk exposure.",7.2.2 Upload Software,0.804,0.003,3.211,0.0,0.0
F.5,F.5 Scientific Experimentation,The system shall enable scientific experiments in microgravity alongside manufacturing operations.,7.1.2 Prepare for Hardware Installation,2.918,0.098,11.438,0.0,0.0
F.5,F.5 Scientific Experimentation,The system shall enable scientific experiments in microgravity alongside manufacturing operations.,1.2.1 Collect Real-Time Production Data,1.17,0.293,3.978,0.0,0.0
F.5,F.5 Scientific Experimentation,The system shall enable scientific experiments in microgravity alongside manufacturing operations.,3.1.2 Report Safety Incidents (Automated logging and reporting),1.16,0.14,4.303,0.0,0.0
F.5,F.5 Scientific Experimentation,The system shall enable scientific experiments in microgravity alongside manufacturing operations.,2.3.6 Insulate System Thermally,1.079,0.168,3.875,0.091,0.0
F.5,F.5 Scientific Experimentation,The system shall enable scientific experiments in microgravity alongside manufacturing operations.,2.3.5 Radiate Heat,1.054,0.095,3.988,0.0,0.0
F.4,F.4 Packaging and Storage,The system shall package and store completed ZBLAN fibers for return to Earth.,7.1.3 Install Hardware Modules,1.964,0.036,7.77,0.0,0.0
F.4,F.4 Packaging and Storage,The system shall package and store completed ZBLAN fibers for return to Earth.,2.4.3 Adjust Operations for Radiation Protection,1.381,0.225,4.985,0.0,0.0
F.4,F.4 Packaging and Storage,The system shall package and store completed ZBLAN fibers for return to Earth.,3.1.3 Implement Policy Changes,0.938,0.072,3.58,0.0,0.0
F.4,F.4 Packaging and Storage,The system shall package and store completed ZBLAN fibers for return to Earth.,4.2.2 Coordinate Resource Transfers (Remote coordination),0.833,0.202,2.847,0.0,0.0
F.4,F.4 Packaging and Storage,The system shall package and store completed ZBLAN fibers for return to Earth.,4.1.3 Receive Resupply,0.83,0.197,2.847,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",7.1.4 Verify Hardware Installation,3.861,0.155,15.052,0.053,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",4.2.2 Coordinate Resource Transfers (Remote coordination),1.857,0.179,7.0,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",2.2.7 Rotate Solar Array,1.617,0.0,6.469,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",2.2.6 Manage Electrical Power,1.568,0.055,6.14,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",4.1.3 Receive Resupply,1.515,0.225,5.521,0.0,0.0
F.2,F.2 Fiber Drawing,The system shall draw ZBLAN fibers from the heated preform at a consistent rate.,7.2.1 Prepare for Software Installation/Update,2.057,0.048,8.115,0.0,0.0
F.2,F.2 Fiber Drawing,The system shall draw ZBLAN fibers from the heated preform at a consistent rate.,1.1.9 Adjust Production Parameters (Autonomous feedback loop),1.324,0.171,4.885,0.0,0.0
F.2,F.2 Fiber Drawing,The system shall draw ZBLAN fibers from the heated preform at a consistent rate.,1.1.8 Correct Defects,1.286,0.108,4.885,0.0,0.0
F.2,F.2 Fiber Drawing,The system shall draw ZBLAN fibers from the heated preform at a consistent rate.,1.2.5.2 Amplify High Rate Transmission,0.872,0.219,2.927,0.083,0.0
F.2,F.2 Fiber Drawing,The system shall draw ZBLAN fibers from the heated preform at a consistent rate.,2.4.2 Analyze Radiation Exposure Data,0.624,0.093,2.271,0.0,0.0
F.1,F.1 Secondary Missions,The system shall support secondary missions without compromising primary ZBLAN fiber production objectives.,7.2.2 Upload Software,3.685,0.019,14.694,0.0,0.0
F.1,F.1 Secondary Missions,The system shall support secondary missions without compromising primary ZBLAN fiber production objectives.,3.1.1.1 Conduct Autonomous Safety Inspections,1.12,0.235,3.916,0.0,0.0
F.1,F.1 Secondary Missions,The system shall support secondary missions without compromising primary ZBLAN fiber production objectives.,7.1.1 Receive and Secure Modules in Orbit,0.913,0.229,3.101,0.0,0.0
F.1,F.1 Secondary Missions,The system shall support secondary missions without compromising primary ZBLAN fiber production objectives.,1.1.6 Spool Fiber,0.879,0.352,2.639,0.083,0.0
F.1,F.1 Secondary Missions,The system shall support secondary missions without compromising primary ZBLAN fiber production objectives.,4.1.2 Request Resupply (Autonomous resupply request),0.716,0.239,2.289,0.0,0.0
C.11,C.11 Technology Readiness,All components of the system shall be at Technology Readiness Level (TRL) 6 or higher before integration into the final system.,7.2.3 Install/Activate Software,3.242,0.121,12.477,0.0,1.0
C.11,C.11 Technology Readiness,All components of the system shall be at Technology Readiness Level (TRL) 6 or higher before integration into the final system.,2.2.1 Generate Solar Power,1.089,0.028,4.088,0.0,1.0
C.11,C.11 Technology Readiness,All components of the system shall be at Technology Readiness Level (TRL) 6 or higher before integration into the final system.,1.1.6 Spool Fiber,0.808,0.181,2.796,0.0,0.0
C.11,C.11 Technology Readiness,All components of the system shall be at Technology Readiness Level (TRL) 6 or higher before integration into the final system.,8.1.1 Monitor Orbital Parameters,0.727,0.132,2.39,0.0,1.0
C.11,C.11 Technology Readiness,All components of the system shall be at Technology Readiness Level (TRL) 6 or higher before integration into the final system.,3.2.2 Analyze Safety Data,0.713,0.286,1.966,0.0,1.0
C.10,C.10 Economic Viability,The system shall demonstrate a positive return on investment within 5 years of full operational capability.,7.2.4 Verify Software Installation,1.645,0.071,6.409,0.0,0.0
C.10,C.10 Economic Viability,The system shall demonstrate a positive return on investment within 5 years of full operational capability.,2.1.2 Calibrate System,0.342,0.137,1.0,0.1,0.0
C.10,C.10 Economic Viability,The system shall demonstrate a positive return on investment within 5 years of full operational capability.,3.1.1 Monitor Safety Standards (Automated safety checks),0.342,0.144,1.021,0.0,0.0
C.10,C.10 Economic Viability,The system shall demonstrate a positive return on investment within 5 years of full operational capability.,6.2.1 Evaluate Performance Metrics (Autonomous analysis),0.337,0.237,0.781,0.0,0.0
C.10,C.10 Economic Viability,The system shall demonstrate a positive return on investment within 5 years of full operational capability.,2.4.3 Adjust Operations for Radiation Protection,0.334,0.119,1.052,0.0,0.0
C.9,C.9 End-of-Life Management,The system shall have a defined end-of-life plan that includes safe deorbiting or repurposing of at least 90% of its components.,8.1.1 Monitor Orbital Parameters,2.953,0.088,11.6,0.0,0.0
C.9,C.9 End-of-Life Management,The system shall have a defined end-of-life plan that includes safe deorbiting or repurposing of at least 90% of its components.,2.1.1.1 Conduct Autonomous Diagnostics,1.784,0.243,6.552,0.0,0.0
C.9,C.9 End-of-Life Management,The system shall have a defined end-of-life plan that includes safe deorbiting or repurposing of at least 90% of its components.,2.4.1 Monitor Radiation Levels,1.302,0.171,4.799,0.0,0.0
C.9,C.9 End-of-Life Management,The system shall have a defined end-of-life plan that includes safe deorbiting or repurposing of at least 90% of its components.,3.2.2 Analyze Safety Data,0.638,0.244,1.966,0.0,0.0
C.9,C.9 End-of-Life Management,The system shall have a defined end-of-life plan that includes safe deorbiting or repurposing of at least 90% of its components.,7.2.3 Install/Activate Software,0.6,0.026,2.34,0.0,0.0
C.8,C.8 Regulatory Compliance,The system shall adhere to international space treaties and regulations governing manufacturing in orbit.,8.1.2 Calculate Orbital Adjustments,2.751,0.257,10.387,0.0,0.0
C.8,C.8 Regulatory Compliance,The system shall adhere to international space treaties and regulations governing manufacturing in orbit.,1.1.3.3 Hold Preform,1.13,0.056,4.384,0.0,0.0
C.8,C.8 Regulatory Compliance,The system shall adhere to international space treaties and regulations governing manufacturing in orbit.,4.1.2 Request Resupply (Autonomous resupply request),0.924,0.188,3.243,0.0,0.0
C.8,C.8 Regulatory Compliance,The system shall adhere to international space treaties and regulations governing manufacturing in orbit.,6.2.1 Evaluate Performance Metrics (Autonomous analysis),0.922,0.212,3.179,0.0,0.0
C.8,C.8 Regulatory Compliance,The system shall adhere to international space treaties and regulations governing manufacturing in orbit.,3.1.1 Monitor Safety Standards (Automated safety checks),0.858,0.301,2.708,0.0,0.0
C.7,C.7 Payload Interference,"The system shall not interfere with other payloads or operations on the host platform, if the system is being hosted.",8.2.1 Execute Orbital Maneuvers,2.666,0.163,10.272,0.0,0.0
C.7,C.7 Payload Interference,"The system shall not interfere with other payloads or operations on the host platform, if the system is being hosted.",1.1.6.1 Hold Spool,1.003,0.0,4.013,0.0,0.0
C.7,C.7 Payload Interference,"The system shall not interfere with other payloads or operations on the host platform, if the system is being hosted.",4.1.1 Track Resources (Automated tracking),0.959,0.13,3.525,0.0,0.0
C.7,C.7 Payload Interference,"The system shall not interfere with other payloads or operations on the host platform, if the system is being hosted.",4.1.3.1 Coordinate Automated Resource Transfer,0.954,0.264,3.184,0.0,0.0
C.7,C.7 Payload Interference,"The system shall not interfere with other payloads or operations on the host platform, if the system is being hosted.",1.1.3.2 Rotate Heater Stage,0.906,0.025,3.563,0.0,0.0
C.6,C.6 Environmental Impact,"The system shall comply with ISO 24113:2019 Space Debris Mitigation Requirements by preventing the generation of debris larger than 1 mm during its operational lifetime and ensuring end-of-life disposal via controlled re-entry within 25 years or transfer to a disposal orbit with a minimum perigee altitude of 2,000 km, as verified through orbital decay analysis.",8.1.3 Monitor Attitude,5.25,0.005,20.989,0.0,0.0
C.6,C.6 Environmental Impact,"The system shall comply with ISO 24113:2019 Space Debris Mitigation Requirements by preventing the generation of debris larger than 1 mm during its operational lifetime and ensuring end-of-life disposal via controlled re-entry within 25 years or transfer to a disposal orbit with a minimum perigee altitude of 2,000 km, as verified through orbital decay analysis.",1.1.3.3 Hold Preform,2.023,0.089,7.88,0.0,0.0
C.6,C.6 Environmental Impact,"The system shall comply with ISO 24113:2019 Space Debris Mitigation Requirements by preventing the generation of debris larger than 1 mm during its operational lifetime and ensuring end-of-life disposal via controlled re-entry within 25 years or transfer to a disposal orbit with a minimum perigee altitude of 2,000 km, as verified through orbital decay analysis.",1.1.7.1 Measure Fiber Diameter,1.898,0.186,7.144,0.0,0.0
C.6,C.6 Environmental Impact,"The system shall comply with ISO 24113:2019 Space Debris Mitigation Requirements by preventing the generation of debris larger than 1 mm during its operational lifetime and ensuring end-of-life disposal via controlled re-entry within 25 years or transfer to a disposal orbit with a minimum perigee altitude of 2,000 km, as verified through orbital decay analysis.",8.1.2 Calculate Orbital Adjustments,1.874,0.296,6.775,0.032,0.0
C.6,C.6 Environmental Impact,"The system shall comply with ISO 24113:2019 Space Debris Mitigation Requirements by preventing the generation of debris larger than 1 mm during its operational lifetime and ensuring end-of-life disposal via controlled re-entry within 25 years or transfer to a disposal orbit with a minimum perigee altitude of 2,000 km, as verified through orbital decay analysis.",2.4.1 Monitor Radiation Levels,1.68,0.274,6.063,0.0,0.0
C.5,C.5 Approved Materials,The system shall use only materials and processes approved for use in the space environment.,8.2.2 Adjust Attitude,2.072,0.029,8.218,0.0,0.0
C.5,C.5 Approved Materials,The system shall use only materials and processes approved for use in the space environment.,3.1.1 Monitor Safety Standards (Automated safety checks),1.4,0.261,4.974,0.0,0.0
C.5,C.5 Approved Materials,The system shall use only materials and processes approved for use in the space environment.,1.1.7.1 Measure Fiber Diameter,1.01,0.157,3.665,0.0,0.0
C.5,C.5 Approved Materials,The system shall use only materials and processes approved for use in the space environment.,1.2.3 Detect Production Anomalies,1.009,0.157,3.66,0.0,0.0
C.5,C.5 Approved Materials,The system shall use only materials and processes approved for use in the space environment.,6.1.1.6 Track Sun Position,0.946,0.036,3.699,0.0,0.0
C.4,C.4 National Goals,"The system shall demonstrate compatibility with at least 90% of technical standards and objectives outlined in the latest published guidance from relevant government agencies (e.g., NASA's Exploration Goals), verified through compliance assessments and interface certifications.",1.1.3.1 Hold Heater,4.201,0.047,16.692,0.0,0.0
C.4,C.4 National Goals,"The system shall demonstrate compatibility with at least 90% of technical standards and objectives outlined in the latest published guidance from relevant government agencies (e.g., NASA's Exploration Goals), verified through compliance assessments and interface certifications.",3.2.1 Detect Safety Hazards (Autonomous hazard detection),0.974,0.242,3.316,0.0,0.0
C.4,C.4 National Goals,"The system shall demonstrate compatibility with at least 90% of technical standards and objectives outlined in the latest published guidance from relevant government agencies (e.g., NASA's Exploration Goals), verified through compliance assessments and interface certifications.",3.2.3 Implement Safety Measures (Automated actions to mitigate risk),0.973,0.33,3.101,0.0,0.0
C.4,C.4 National Goals,"The system shall demonstrate compatibility with at least 90% of technical standards and objectives outlined in the latest published guidance from relevant government agencies (e.g., NASA's Exploration Goals), verified through compliance assessments and interface certifications.",3.3.3 Execute End-of-Life Deorbiting Procedures,0.96,0.134,3.519,0.0,0.0
C.4,C.4 National Goals,"The system shall demonstrate compatibility with at least 90% of technical standards and objectives outlined in the latest published guidance from relevant government agencies (e.g., NASA's Exploration Goals), verified through compliance assessments and interface certifications.",1.3.3 Adjust Manufacturing Parameters for Off-Nominal Conditions,0.933,0.199,3.252,0.0,0.0
C.3,C.3 Power Budget,The system shall operate within the power budget allocated by the host space platform if it is being hosted,1.1.3.2 Rotate Heater Stage,2.684,0.115,10.458,0.0,0.0
C.3,C.3 Power Budget,The system shall operate within the power budget allocated by the host space platform if it is being hosted,4.1.2 Request Resupply (Autonomous resupply request),1.332,0.291,4.628,0.0,0.0
C.3,C.3 Power Budget,The system shall operate within the power budget allocated by the host space platform if it is being hosted,3.3.2 Implement Collision Avoidance Maneuvers,1.291,0.03,5.09,0.0,0.0
C.3,C.3 Power Budget,The system shall operate within the power budget allocated by the host space platform if it is being hosted,6.1.1.5 Track Stellar Position,1.198,0.145,4.447,0.0,0.0
C.3,C.3 Power Budget,The system shall operate within the power budget allocated by the host space platform if it is being hosted,6.1.1.4 Measure Magnetic Field,1.154,0.07,4.447,0.0,0.0
C.2,C.2 Debris Mitigation,The system shall adhere to international space debris mitigation guidelines.,1.1.3.3 Hold Preform,2.596,0.058,10.247,0.0,0.0
C.2,C.2 Debris Mitigation,The system shall adhere to international space debris mitigation guidelines.,1.1.7.1 Measure Fiber Diameter,1.463,0.145,5.503,0.0,0.0
C.2,C.2 Debris Mitigation,The system shall adhere to international space debris mitigation guidelines.,8.1.2 Calculate Orbital Adjustments,1.223,0.289,4.198,0.0,0.0
C.2,C.2 Debris Mitigation,The system shall adhere to international space debris mitigation guidelines.,8.1.3 Monitor Attitude,0.907,0.014,3.595,0.0,0.0
C.2,C.2 Debris Mitigation,The system shall adhere to international space debris mitigation guidelines.,3.1.1 Monitor Safety Standards (Automated safety checks),0.899,0.369,2.708,0.0,0.0
C.1,C.1 Safety Compliance,The system shall comply with all relevant NASA safety standards for operation on crewed space platforms.,1.1.6.1 Hold Spool,3.332,0.11,13.066,0.0,0.0
C.1,C.1 Safety Compliance,The system shall comply with all relevant NASA safety standards for operation on crewed space platforms.,1.3.1 Monitor Microgravity Conditions,1.772,0.327,6.304,0.0,0.0
C.1,C.1 Safety Compliance,The system shall comply with all relevant NASA safety standards for operation on crewed space platforms.,8.2.1 Execute Orbital Maneuvers,1.396,0.215,5.07,0.0,0.0
C.1,C.1 Safety Compliance,The system shall comply with all relevant NASA safety standards for operation on crewed space platforms.,1.1.3.2 Rotate Heater Stage,1.336,0.08,5.152,0.0,0.0
C.1,C.1 Safety Compliance,The system shall comply with all relevant NASA safety standards for operation on crewed space platforms.,8.2.6 Store Propellant,1.207,0.053,4.699,0.0,0.0
