ID,Requirement Name,Requirement Text,Activity Name,Combined Score,Dense Semantic,BM25 Score,Syntactic Score,Domain Weighted,Query Expansion
F.6,F.6 Risk Management,"The system shall implement risk management strategies that reduce identified operational hazards by at least 90%, ensuring mission success, as verified through a risk assessment showing a reduction in risk exposure by 90% or more and achieving a residual risk level of less than 5% of the total risk exposure.",3.2.1 Detect Safety Hazards (Autonomous hazard detection),1.6,0.646,6.583,0.121,0.007,0.0
F.6,F.6 Risk Management,"The system shall implement risk management strategies that reduce identified operational hazards by at least 90%, ensuring mission success, as verified through a risk assessment showing a reduction in risk exposure by 90% or more and achieving a residual risk level of less than 5% of the total risk exposure.",6.2.2 Identify Performance Bottlenecks,1.421,0.538,5.912,0.118,0.0,0.0
F.6,F.6 Risk Management,"The system shall implement risk management strategies that reduce identified operational hazards by at least 90%, ensuring mission success, as verified through a risk assessment showing a reduction in risk exposure by 90% or more and achieving a residual risk level of less than 5% of the total risk exposure.",2.4.2 Analyze Radiation Exposure Data,1.328,0.532,5.453,0.118,0.007,0.0
F.6,F.6 Risk Management,"The system shall implement risk management strategies that reduce identified operational hazards by at least 90%, ensuring mission success, as verified through a risk assessment showing a reduction in risk exposure by 90% or more and achieving a residual risk level of less than 5% of the total risk exposure.",2.4.1 Monitor Radiation Levels,1.176,0.469,4.819,0.118,0.013,0.0
F.5,F.5 Scientific Experimentation,The system shall enable scientific experiments in microgravity alongside manufacturing operations.,1.3.1 Monitor Microgravity Conditions,1.14,0.447,4.585,0.177,0.091,0.0
F.5,F.5 Scientific Experimentation,The system shall enable scientific experiments in microgravity alongside manufacturing operations.,1.3.2 Detect Off-Nominal Microgravity Conditions,1.119,0.523,4.229,0.275,0.091,0.0
F.5,F.5 Scientific Experimentation,The system shall enable scientific experiments in microgravity alongside manufacturing operations.,1.3.3 Adjust Manufacturing Parameters for Off-Nominal Conditions,0.941,0.575,3.126,0.319,0.222,0.0
F.5,F.5 Scientific Experimentation,The system shall enable scientific experiments in microgravity alongside manufacturing operations.,5.1.3 Redirect Operations (Reconfiguration after faults),0.912,0.594,3.078,0.189,0.207,0.0
F.5,F.5 Scientific Experimentation,The system shall enable scientific experiments in microgravity alongside manufacturing operations.,2.4.3 Adjust Operations for Radiation Protection,0.859,0.468,3.078,0.179,0.207,0.0
F.4,F.4 Packaging and Storage,The system shall package and store completed ZBLAN fibers for return to Earth.,8.2.6 Store Propellant,1.157,0.496,4.785,0.0,0.017,0.0
F.4,F.4 Packaging and Storage,The system shall package and store completed ZBLAN fibers for return to Earth.,8.2.4 Store Pressurant,1.157,0.495,4.785,0.0,0.017,0.0
F.4,F.4 Packaging and Storage,The system shall package and store completed ZBLAN fibers for return to Earth.,6.1.3 Store Performance Data,1.077,0.496,4.383,0.0,0.017,0.0
F.4,F.4 Packaging and Storage,The system shall package and store completed ZBLAN fibers for return to Earth.,4.2.5 Store Manufactured Product,1.067,0.455,4.383,0.036,0.017,0.0
F.4,F.4 Packaging and Storage,The system shall package and store completed ZBLAN fibers for return to Earth.,4.1.4 Store Preform at Target Parameters,1.066,0.601,4.043,0.079,0.017,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",1.3.3 Adjust Manufacturing Parameters for Off-Nominal Conditions,2.585,0.624,11.376,0.258,0.084,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",1.2.1 Collect Real-Time Production Data,2.438,0.58,10.826,0.195,0.02,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",8.1.1 Monitor Orbital Parameters,1.936,0.472,8.591,0.132,0.028,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",1.1.7 Monitor Fiber Quality,1.821,0.481,7.978,0.144,0.04,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",1.1.9 Adjust Production Parameters (Autonomous feedback loop),1.814,0.621,7.695,0.101,0.017,0.048
F.2,F.2 Fiber Drawing,The system shall draw ZBLAN fibers from the heated preform at a consistent rate.,1.1.4 Draw Fiber from Preform,2.747,0.486,12.413,0.195,0.314,0.0
F.2,F.2 Fiber Drawing,The system shall draw ZBLAN fibers from the heated preform at a consistent rate.,1.1.3 Heat Preform,1.144,0.451,4.785,0.0,0.064,0.0
F.2,F.2 Fiber Drawing,The system shall draw ZBLAN fibers from the heated preform at a consistent rate.,1.1.3.3 Hold Preform,1.136,0.431,4.785,0.0,0.064,0.0
F.2,F.2 Fiber Drawing,The system shall draw ZBLAN fibers from the heated preform at a consistent rate.,4.1.5 Transfer Preform to Production,1.103,0.516,4.383,0.068,0.064,0.0
F.2,F.2 Fiber Drawing,The system shall draw ZBLAN fibers from the heated preform at a consistent rate.,4.1.4 Store Preform at Target Parameters,1.065,0.59,4.043,0.068,0.064,0.0
F.1,F.1 Secondary Missions,The system shall support secondary missions without compromising primary ZBLAN fiber production objectives.,7.1.8 Support Platform Structure,1.04,0.518,4.047,0.069,0.019,0.071
F.1,F.1 Secondary Missions,The system shall support secondary missions without compromising primary ZBLAN fiber production objectives.,2.1.3.1 Monitor Sensor Data (Remote diagnostics support),0.93,0.629,3.231,0.149,0.019,0.0
F.1,F.1 Secondary Missions,The system shall support secondary missions without compromising primary ZBLAN fiber production objectives.,1.2.3 Detect Production Anomalies,0.919,0.55,3.245,0.173,0.156,0.0
F.1,F.1 Secondary Missions,The system shall support secondary missions without compromising primary ZBLAN fiber production objectives.,4.1.5 Transfer Preform to Production,0.893,0.529,3.245,0.086,0.156,0.0
F.1,F.1 Secondary Missions,The system shall support secondary missions without compromising primary ZBLAN fiber production objectives.,1.2.4 Generate Production Reports,0.891,0.48,3.245,0.173,0.156,0.0
C.11,C.11 Technology Readiness,All components of the system shall be at Technology Readiness Level (TRL) 6 or higher before integration into the final system.,1.2.5.2 Amplify High Rate Transmission,1.336,0.488,5.453,0.251,0.0,0.0
C.11,C.11 Technology Readiness,All components of the system shall be at Technology Readiness Level (TRL) 6 or higher before integration into the final system.,1.1.6.2 Level Wind Spool,1.224,0.489,4.819,0.3,0.043,0.0
C.11,C.11 Technology Readiness,All components of the system shall be at Technology Readiness Level (TRL) 6 or higher before integration into the final system.,2.4.1 Monitor Radiation Levels,1.182,0.434,4.819,0.2,0.043,0.0
C.11,C.11 Technology Readiness,All components of the system shall be at Technology Readiness Level (TRL) 6 or higher before integration into the final system.,2.1.5 Test System After Repairs,0.376,0.552,0.405,0.37,0.0,0.0
C.11,C.11 Technology Readiness,All components of the system shall be at Technology Readiness Level (TRL) 6 or higher before integration into the final system.,5.1.3 Redirect Operations (Reconfiguration after faults),0.36,0.644,0.0,0.512,0.0,0.0
C.9,C.9 End-of-Life Management,The system shall have a defined end-of-life plan that includes safe deorbiting or repurposing of at least 90% of its components.,3.3.3 Execute End-of-Life Deorbiting Procedures,3.131,0.681,14.088,0.181,0.046,0.0
C.8,C.8 Regulatory Compliance,The system shall adhere to international space treaties and regulations governing manufacturing in orbit.,7.1.1 Receive and Secure Modules in Orbit,1.137,0.557,4.445,0.089,0.071,0.0
C.8,C.8 Regulatory Compliance,The system shall adhere to international space treaties and regulations governing manufacturing in orbit.,4.2.5 Store Manufactured Product,1.007,0.405,4.205,0.02,0.0,0.0
C.7,C.7 Payload Interference,"The system shall not interfere with other payloads or operations on the host platform, if the system is being hosted.",7.1.8 Support Platform Structure,1.078,0.437,4.383,0.06,0.057,0.083
C.7,C.7 Payload Interference,"The system shall not interfere with other payloads or operations on the host platform, if the system is being hosted.",5.1.3 Redirect Operations (Reconfiguration after faults),0.883,0.591,3.078,0.079,0.156,0.0
C.7,C.7 Payload Interference,"The system shall not interfere with other payloads or operations on the host platform, if the system is being hosted.",2.4.3 Adjust Operations for Radiation Protection,0.841,0.466,3.078,0.119,0.156,0.0
C.7,C.7 Payload Interference,"The system shall not interfere with other payloads or operations on the host platform, if the system is being hosted.",4.2.1 Schedule Resupply Operations (Automated scheduling),0.816,0.55,2.856,0.046,0.156,0.0
C.6,C.6 Environmental Impact,"The system shall comply with ISO 24113:2019 Space Debris Mitigation Requirements by preventing the generation of debris larger than 1 mm during its operational lifetime and ensuring end-of-life disposal via controlled re-entry within 25 years or transfer to a disposal orbit with a minimum perigee altitude of 2,000 km, as verified through orbital decay analysis.",3.3.3 Execute End-of-Life Deorbiting Procedures,2.119,0.698,9.027,0.169,0.008,0.0
C.6,C.6 Environmental Impact,"The system shall comply with ISO 24113:2019 Space Debris Mitigation Requirements by preventing the generation of debris larger than 1 mm during its operational lifetime and ensuring end-of-life disposal via controlled re-entry within 25 years or transfer to a disposal orbit with a minimum perigee altitude of 2,000 km, as verified through orbital decay analysis.",3.3.1 Monitor Orbital Environment for Debris,2.073,0.66,8.904,0.119,0.011,0.037
C.6,C.6 Environmental Impact,"The system shall comply with ISO 24113:2019 Space Debris Mitigation Requirements by preventing the generation of debris larger than 1 mm during its operational lifetime and ensuring end-of-life disposal via controlled re-entry within 25 years or transfer to a disposal orbit with a minimum perigee altitude of 2,000 km, as verified through orbital decay analysis.",8.2.5 Transfer Propellant,1.21,0.499,5.006,0.04,0.011,0.0
C.6,C.6 Environmental Impact,"The system shall comply with ISO 24113:2019 Space Debris Mitigation Requirements by preventing the generation of debris larger than 1 mm during its operational lifetime and ensuring end-of-life disposal via controlled re-entry within 25 years or transfer to a disposal orbit with a minimum perigee altitude of 2,000 km, as verified through orbital decay analysis.",4.1.5 Transfer Preform to Production,1.177,0.608,4.585,0.08,0.011,0.0
C.6,C.6 Environmental Impact,"The system shall comply with ISO 24113:2019 Space Debris Mitigation Requirements by preventing the generation of debris larger than 1 mm during its operational lifetime and ensuring end-of-life disposal via controlled re-entry within 25 years or transfer to a disposal orbit with a minimum perigee altitude of 2,000 km, as verified through orbital decay analysis.",7.1.1 Receive and Secure Modules in Orbit,1.147,0.579,4.445,0.127,0.009,0.0
C.5,C.5 Approved Materials,The system shall use only materials and processes approved for use in the space environment.,3.3.1 Monitor Orbital Environment for Debris,1.118,0.528,4.229,0.169,0.051,0.222
C.5,C.5 Approved Materials,The system shall use only materials and processes approved for use in the space environment.,2.3.1 Monitor Thermal Environment,1.098,0.367,4.585,0.089,0.051,0.111
C.4,C.4 National Goals,"The system shall demonstrate compatibility with at least 90% of technical standards and objectives outlined in the latest published guidance from relevant government agencies (e.g., NASA's Exploration Goals), verified through compliance assessments and interface certifications.",7.1.4 Verify Hardware Installation,0.892,0.46,3.435,0.105,0.0,0.0
C.4,C.4 National Goals,"The system shall demonstrate compatibility with at least 90% of technical standards and objectives outlined in the latest published guidance from relevant government agencies (e.g., NASA's Exploration Goals), verified through compliance assessments and interface certifications.",7.2.4 Verify Software Installation,0.89,0.456,3.435,0.105,0.0,0.0
C.3,C.3 Power Budget,The system shall operate within the power budget allocated by the host space platform if it is being hosted,7.1.8 Support Platform Structure,1.095,0.477,4.383,0.075,0.046,0.083
C.3,C.3 Power Budget,The system shall operate within the power budget allocated by the host space platform if it is being hosted,2.2.2 Condition Power,1.003,0.395,4.119,0.075,0.063,0.0
C.3,C.3 Power Budget,The system shall operate within the power budget allocated by the host space platform if it is being hosted,2.2.3 Distribute Power,0.999,0.398,4.119,0.05,0.063,0.0
C.3,C.3 Power Budget,The system shall operate within the power budget allocated by the host space platform if it is being hosted,2.2.1 Generate Solar Power,0.967,0.454,3.773,0.123,0.063,0.0
C.3,C.3 Power Budget,The system shall operate within the power budget allocated by the host space platform if it is being hosted,2.2.6 Manage Electrical Power,0.961,0.457,3.773,0.044,0.063,0.083
C.2,C.2 Debris Mitigation,The system shall adhere to international space debris mitigation guidelines.,3.3.1 Monitor Orbital Environment for Debris,1.303,0.578,5.025,0.196,0.057,0.222
C.1,C.1 Safety Compliance,The system shall comply with all relevant NASA safety standards for operation on crewed space platforms.,3.1.1 Monitor Safety Standards (Automated safety checks),1.203,0.571,4.683,0.167,0.043,0.0
C.1,C.1 Safety Compliance,The system shall comply with all relevant NASA safety standards for operation on crewed space platforms.,7.1.8 Support Platform Structure,1.08,0.451,4.383,0.07,0.038,0.056
C.1,C.1 Safety Compliance,The system shall comply with all relevant NASA safety standards for operation on crewed space platforms.,3.2.2 Analyze Safety Data,1.047,0.444,4.205,0.119,0.043,0.0
C.1,C.1 Safety Compliance,The system shall comply with all relevant NASA safety standards for operation on crewed space platforms.,3.1.1.1 Conduct Autonomous Safety Inspections,1.008,0.475,3.879,0.188,0.043,0.0
C.1,C.1 Safety Compliance,The system shall comply with all relevant NASA safety standards for operation on crewed space platforms.,3.2.1 Detect Safety Hazards (Autonomous hazard detection),0.96,0.629,3.358,0.133,0.043,0.056
