ID,Requirement Name,Requirement Text,Activity Name,Combined Score,Semantic Score,BM25 Score,Lexical Score,Entity Score
F.9,F.9 Maintenance and Serviceability,"The system shall be designed to allow for component replacement or servicing in orbit, with at least 80% of critical components being replaceable without requiring a return to Earth.",4.1.3 Receive Resupply,0.401,0.328,0.949,0.0,0.0
F.9,F.9 Maintenance and Serviceability,"The system shall be designed to allow for component replacement or servicing in orbit, with at least 80% of critical components being replaceable without requiring a return to Earth.",8.1.2 Calculate Orbital Adjustments,0.384,0.269,1.0,0.0,0.0
F.9,F.9 Maintenance and Serviceability,"The system shall be designed to allow for component replacement or servicing in orbit, with at least 80% of critical components being replaceable without requiring a return to Earth.",4.1.2 Request Resupply (Autonomous resupply request),0.37,0.406,0.669,0.0,0.0
F.9,F.9 Maintenance and Serviceability,"The system shall be designed to allow for component replacement or servicing in orbit, with at least 80% of critical components being replaceable without requiring a return to Earth.",4.2.1 Schedule Resupply Operations (Automated scheduling),0.332,0.382,0.565,0.0,0.0
F.8,F.8 Waste Management,"The system shall incorporate waste management capabilities, including the ability to recycle at least 50% of waste materials generated during the manufacturing process.",6.2.2 Identify Performance Bottlenecks,0.267,0.034,1.0,0.0,0.0
F.8,F.8 Waste Management,"The system shall incorporate waste management capabilities, including the ability to recycle at least 50% of waste materials generated during the manufacturing process.",4.2.3 Prepare Fiber for Transport (Automated handling and packaging),0.251,0.283,0.44,0.0,0.0
F.8,F.8 Waste Management,"The system shall incorporate waste management capabilities, including the ability to recycle at least 50% of waste materials generated during the manufacturing process.",1.2.2 Analyze Production Efficiency,0.24,0.301,0.359,0.0,0.0
F.8,F.8 Waste Management,"The system shall incorporate waste management capabilities, including the ability to recycle at least 50% of waste materials generated during the manufacturing process.",1.2.1 Collect Real-Time Production Data,0.209,0.205,0.426,0.0,0.0
F.8,F.8 Waste Management,"The system shall incorporate waste management capabilities, including the ability to recycle at least 50% of waste materials generated during the manufacturing process.",1.3.3 Adjust Manufacturing Parameters for Off-Nominal Conditions,0.204,0.299,0.171,0.059,0.0
F.7,F.7 Timeliness,The system shall ensure timely execution of manufacturing processes and respond promptly to operational commands and events.,4.2.1 Schedule Resupply Operations (Automated scheduling),0.483,0.478,0.976,0.0,0.0
F.7,F.7 Timeliness,The system shall ensure timely execution of manufacturing processes and respond promptly to operational commands and events.,1.2.1 Collect Real-Time Production Data,0.356,0.449,0.526,0.0,0.0
F.7,F.7 Timeliness,The system shall ensure timely execution of manufacturing processes and respond promptly to operational commands and events.,4.1.3.2 Update Inventory,0.338,0.176,1.0,0.0,0.0
F.7,F.7 Timeliness,The system shall ensure timely execution of manufacturing processes and respond promptly to operational commands and events.,3.2.3 Implement Safety Measures (Automated actions to mitigate risk),0.312,0.489,0.269,0.0,0.0
F.7,F.7 Timeliness,The system shall ensure timely execution of manufacturing processes and respond promptly to operational commands and events.,6.2.3 Generate Optimization Suggestions (Autonomous optimization algorithms),0.305,0.11,1.0,0.0,0.0
F.6,F.6 Risk Management,"The system shall implement risk management strategies that reduce identified operational hazards by at least 90%, ensuring mission success, as verified through a risk assessment showing a reduction in risk exposure by 90% or more and achieving a residual risk level of less than 5% of the total risk exposure.",3.2.3 Implement Safety Measures (Automated actions to mitigate risk),0.415,0.665,0.269,0.074,0.0
F.6,F.6 Risk Management,"The system shall implement risk management strategies that reduce identified operational hazards by at least 90%, ensuring mission success, as verified through a risk assessment showing a reduction in risk exposure by 90% or more and achieving a residual risk level of less than 5% of the total risk exposure.",2.4.2 Analyze Radiation Exposure Data,0.414,0.312,1.0,0.04,0.0
F.6,F.6 Risk Management,"The system shall implement risk management strategies that reduce identified operational hazards by at least 90%, ensuring mission success, as verified through a risk assessment showing a reduction in risk exposure by 90% or more and achieving a residual risk level of less than 5% of the total risk exposure.",7.1.1 Receive and Secure Modules in Orbit,0.342,0.185,1.0,0.0,0.0
F.6,F.6 Risk Management,"The system shall implement risk management strategies that reduce identified operational hazards by at least 90%, ensuring mission success, as verified through a risk assessment showing a reduction in risk exposure by 90% or more and achieving a residual risk level of less than 5% of the total risk exposure.",8.2.7 Regulate Propellant Flow,0.332,0.173,0.983,0.0,0.0
F.6,F.6 Risk Management,"The system shall implement risk management strategies that reduce identified operational hazards by at least 90%, ensuring mission success, as verified through a risk assessment showing a reduction in risk exposure by 90% or more and achieving a residual risk level of less than 5% of the total risk exposure.",8.2.5 Transfer Propellant,0.296,0.092,1.0,0.0,0.0
F.5,F.5 Scientific Experimentation,The system shall enable scientific experiments in microgravity alongside manufacturing operations.,1.3.2 Detect Off-Nominal Microgravity Conditions,0.463,0.548,0.688,0.083,0.0
F.5,F.5 Scientific Experimentation,The system shall enable scientific experiments in microgravity alongside manufacturing operations.,1.3.1 Monitor Microgravity Conditions,0.445,0.546,0.613,0.091,0.0
F.5,F.5 Scientific Experimentation,The system shall enable scientific experiments in microgravity alongside manufacturing operations.,1.2.1 Collect Real-Time Production Data,0.396,0.293,1.0,0.0,0.0
F.5,F.5 Scientific Experimentation,The system shall enable scientific experiments in microgravity alongside manufacturing operations.,4.1.3.1 Coordinate Automated Resource Transfer,0.38,0.26,1.0,0.0,0.0
F.5,F.5 Scientific Experimentation,The system shall enable scientific experiments in microgravity alongside manufacturing operations.,8.2.1 Execute Orbital Maneuvers,0.364,0.246,0.964,0.0,0.0
F.4,F.4 Packaging and Storage,The system shall package and store completed ZBLAN fibers for return to Earth.,2.4.3 Adjust Operations for Radiation Protection,0.363,0.225,1.0,0.0,0.0
F.4,F.4 Packaging and Storage,The system shall package and store completed ZBLAN fibers for return to Earth.,4.2.2 Coordinate Resource Transfers (Remote coordination),0.338,0.202,0.949,0.0,0.0
F.4,F.4 Packaging and Storage,The system shall package and store completed ZBLAN fibers for return to Earth.,4.1.3 Receive Resupply,0.336,0.197,0.949,0.0,0.0
F.4,F.4 Packaging and Storage,The system shall package and store completed ZBLAN fibers for return to Earth.,4.2.3 Prepare Fiber for Transport (Automated handling and packaging),0.315,0.557,0.087,0.071,0.0
F.4,F.4 Packaging and Storage,The system shall package and store completed ZBLAN fibers for return to Earth.,3.1.3 Implement Policy Changes,0.286,0.072,1.0,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",1.2.1 Collect Real-Time Production Data,0.429,0.552,0.487,0.158,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",2.1.3 Detect Faults,0.381,0.262,1.0,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",1.1.7.1 Measure Fiber Diameter,0.379,0.264,0.986,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",4.2.3 Prepare Fiber for Transport (Automated handling and packaging),0.376,0.326,0.851,0.0,0.0
F.3,F.3 Real-Time Monitoring,"The system shall monitor and adjust manufacturing parameters in real-time with a response time of less than 500 ms to maintain product quality, as verified through operational testing and quality control data.",4.2.1 Schedule Resupply Operations (Automated scheduling),0.364,0.32,0.814,0.0,0.0
F.2,F.2 Fiber Drawing,The system shall draw ZBLAN fibers from the heated preform at a consistent rate.,1.2.5.2 Amplify High Rate Transmission,0.37,0.219,0.976,0.083,0.0
F.2,F.2 Fiber Drawing,The system shall draw ZBLAN fibers from the heated preform at a consistent rate.,1.1.4 Draw Fiber from Preform,0.339,0.408,0.273,0.333,0.0
F.2,F.2 Fiber Drawing,The system shall draw ZBLAN fibers from the heated preform at a consistent rate.,1.1.9 Adjust Production Parameters (Autonomous feedback loop),0.336,0.171,1.0,0.0,0.0
F.2,F.2 Fiber Drawing,The system shall draw ZBLAN fibers from the heated preform at a consistent rate.,1.1.3 Heat Preform,0.313,0.365,0.442,0.1,0.0
F.2,F.2 Fiber Drawing,The system shall draw ZBLAN fibers from the heated preform at a consistent rate.,1.1.8 Correct Defects,0.304,0.108,1.0,0.0,0.0
F.1,F.1 Secondary Missions,The system shall support secondary missions without compromising primary ZBLAN fiber production objectives.,1.1.6 Spool Fiber,0.412,0.352,0.88,0.083,0.0
F.1,F.1 Secondary Missions,The system shall support secondary missions without compromising primary ZBLAN fiber production objectives.,3.1.1.1 Conduct Autonomous Safety Inspections,0.367,0.235,1.0,0.0,0.0
F.1,F.1 Secondary Missions,The system shall support secondary missions without compromising primary ZBLAN fiber production objectives.,7.1.1 Receive and Secure Modules in Orbit,0.365,0.229,1.0,0.0,0.0
F.1,F.1 Secondary Missions,The system shall support secondary missions without compromising primary ZBLAN fiber production objectives.,4.1.2 Request Resupply (Autonomous resupply request),0.31,0.239,0.763,0.0,0.0
F.1,F.1 Secondary Missions,The system shall support secondary missions without compromising primary ZBLAN fiber production objectives.,4.2.3 Prepare Fiber for Transport (Automated handling and packaging),0.292,0.43,0.256,0.062,0.0
C.11,C.11 Technology Readiness,All components of the system shall be at Technology Readiness Level (TRL) 6 or higher before integration into the final system.,7.2.3 Install/Activate Software,0.361,0.121,1.0,0.0,1.0
C.11,C.11 Technology Readiness,All components of the system shall be at Technology Readiness Level (TRL) 6 or higher before integration into the final system.,3.2.2 Analyze Safety Data,0.357,0.286,0.655,0.0,1.0
C.11,C.11 Technology Readiness,All components of the system shall be at Technology Readiness Level (TRL) 6 or higher before integration into the final system.,6.2.1 Evaluate Performance Metrics (Autonomous analysis),0.331,0.245,0.633,0.0,1.0
C.11,C.11 Technology Readiness,All components of the system shall be at Technology Readiness Level (TRL) 6 or higher before integration into the final system.,2.1.5 Test System After Repairs,0.324,0.339,0.351,0.083,1.0
C.11,C.11 Technology Readiness,All components of the system shall be at Technology Readiness Level (TRL) 6 or higher before integration into the final system.,1.1.6 Spool Fiber,0.324,0.181,0.932,0.0,0.0
C.10,C.10 Economic Viability,The system shall demonstrate a positive return on investment within 5 years of full operational capability.,7.2.4 Verify Software Installation,0.286,0.071,1.0,0.0,0.0
C.9,C.9 End-of-Life Management,The system shall have a defined end-of-life plan that includes safe deorbiting or repurposing of at least 90% of its components.,2.1.1.1 Conduct Autonomous Diagnostics,0.372,0.243,1.0,0.0,0.0
C.9,C.9 End-of-Life Management,The system shall have a defined end-of-life plan that includes safe deorbiting or repurposing of at least 90% of its components.,2.4.1 Monitor Radiation Levels,0.335,0.171,1.0,0.0,0.0
C.9,C.9 End-of-Life Management,The system shall have a defined end-of-life plan that includes safe deorbiting or repurposing of at least 90% of its components.,3.3.3 Execute End-of-Life Deorbiting Procedures,0.318,0.5,0.087,0.231,0.0
C.9,C.9 End-of-Life Management,The system shall have a defined end-of-life plan that includes safe deorbiting or repurposing of at least 90% of its components.,8.1.1 Monitor Orbital Parameters,0.294,0.088,1.0,0.0,0.0
C.9,C.9 End-of-Life Management,The system shall have a defined end-of-life plan that includes safe deorbiting or repurposing of at least 90% of its components.,3.2.2 Analyze Safety Data,0.286,0.244,0.655,0.0,0.0
C.8,C.8 Regulatory Compliance,The system shall adhere to international space treaties and regulations governing manufacturing in orbit.,8.1.2 Calculate Orbital Adjustments,0.379,0.257,1.0,0.0,0.0
C.8,C.8 Regulatory Compliance,The system shall adhere to international space treaties and regulations governing manufacturing in orbit.,3.1.1 Monitor Safety Standards (Automated safety checks),0.376,0.301,0.903,0.0,0.0
C.8,C.8 Regulatory Compliance,The system shall adhere to international space treaties and regulations governing manufacturing in orbit.,6.2.1 Evaluate Performance Metrics (Autonomous analysis),0.356,0.212,1.0,0.0,0.0
C.8,C.8 Regulatory Compliance,The system shall adhere to international space treaties and regulations governing manufacturing in orbit.,4.1.2 Request Resupply (Autonomous resupply request),0.344,0.188,1.0,0.0,0.0
C.8,C.8 Regulatory Compliance,The system shall adhere to international space treaties and regulations governing manufacturing in orbit.,1.3.1 Monitor Microgravity Conditions,0.297,0.249,0.689,0.0,0.0
C.7,C.7 Payload Interference,"The system shall not interfere with other payloads or operations on the host platform, if the system is being hosted.",4.1.3.1 Coordinate Automated Resource Transfer,0.382,0.264,1.0,0.0,0.0
C.7,C.7 Payload Interference,"The system shall not interfere with other payloads or operations on the host platform, if the system is being hosted.",2.1.4.1 Initiate Autonomous Repairs (Remote or autonomous actions),0.348,0.197,1.0,0.0,0.0
C.7,C.7 Payload Interference,"The system shall not interfere with other payloads or operations on the host platform, if the system is being hosted.",8.2.1 Execute Orbital Maneuvers,0.332,0.163,1.0,0.0,0.0
C.7,C.7 Payload Interference,"The system shall not interfere with other payloads or operations on the host platform, if the system is being hosted.",7.1.8 Support Platform Structure,0.323,0.199,0.804,0.111,0.0
C.7,C.7 Payload Interference,"The system shall not interfere with other payloads or operations on the host platform, if the system is being hosted.",4.1.1 Track Resources (Automated tracking),0.315,0.13,1.0,0.0,0.0
C.6,C.6 Environmental Impact,"The system shall comply with ISO 24113:2019 Space Debris Mitigation Requirements by preventing the generation of debris larger than 1 mm during its operational lifetime and ensuring end-of-life disposal via controlled re-entry within 25 years or transfer to a disposal orbit with a minimum perigee altitude of 2,000 km, as verified through orbital decay analysis.",3.1.1 Monitor Safety Standards (Automated safety checks),0.422,0.344,1.0,0.0,0.0
C.6,C.6 Environmental Impact,"The system shall comply with ISO 24113:2019 Space Debris Mitigation Requirements by preventing the generation of debris larger than 1 mm during its operational lifetime and ensuring end-of-life disposal via controlled re-entry within 25 years or transfer to a disposal orbit with a minimum perigee altitude of 2,000 km, as verified through orbital decay analysis.",8.1.1 Monitor Orbital Parameters,0.421,0.329,1.0,0.032,0.0
C.6,C.6 Environmental Impact,"The system shall comply with ISO 24113:2019 Space Debris Mitigation Requirements by preventing the generation of debris larger than 1 mm during its operational lifetime and ensuring end-of-life disposal via controlled re-entry within 25 years or transfer to a disposal orbit with a minimum perigee altitude of 2,000 km, as verified through orbital decay analysis.",3.3.3 Execute End-of-Life Deorbiting Procedures,0.417,0.332,0.953,0.062,0.0
C.6,C.6 Environmental Impact,"The system shall comply with ISO 24113:2019 Space Debris Mitigation Requirements by preventing the generation of debris larger than 1 mm during its operational lifetime and ensuring end-of-life disposal via controlled re-entry within 25 years or transfer to a disposal orbit with a minimum perigee altitude of 2,000 km, as verified through orbital decay analysis.",2.4.2 Analyze Radiation Exposure Data,0.404,0.309,1.0,0.0,0.0
C.6,C.6 Environmental Impact,"The system shall comply with ISO 24113:2019 Space Debris Mitigation Requirements by preventing the generation of debris larger than 1 mm during its operational lifetime and ensuring end-of-life disposal via controlled re-entry within 25 years or transfer to a disposal orbit with a minimum perigee altitude of 2,000 km, as verified through orbital decay analysis.",8.1.2 Calculate Orbital Adjustments,0.404,0.296,1.0,0.032,0.0
C.5,C.5 Approved Materials,The system shall use only materials and processes approved for use in the space environment.,3.1.1 Monitor Safety Standards (Automated safety checks),0.381,0.261,1.0,0.0,0.0
C.5,C.5 Approved Materials,The system shall use only materials and processes approved for use in the space environment.,1.2.3 Detect Production Anomalies,0.328,0.157,1.0,0.0,0.0
C.5,C.5 Approved Materials,The system shall use only materials and processes approved for use in the space environment.,1.1.7.1 Measure Fiber Diameter,0.328,0.157,1.0,0.0,0.0
C.5,C.5 Approved Materials,The system shall use only materials and processes approved for use in the space environment.,2.3.2 Regulate System Temperature,0.328,0.115,1.0,0.1,0.0
C.5,C.5 Approved Materials,The system shall use only materials and processes approved for use in the space environment.,1.1.5 Cool/ Anneal Fiber,0.324,0.206,0.882,0.0,0.0
C.4,C.4 National Goals,"The system shall demonstrate compatibility with at least 90% of technical standards and objectives outlined in the latest published guidance from relevant government agencies (e.g., NASA's Exploration Goals), verified through compliance assessments and interface certifications.",3.2.3 Implement Safety Measures (Automated actions to mitigate risk),0.415,0.33,1.0,0.0,0.0
C.4,C.4 National Goals,"The system shall demonstrate compatibility with at least 90% of technical standards and objectives outlined in the latest published guidance from relevant government agencies (e.g., NASA's Exploration Goals), verified through compliance assessments and interface certifications.",3.2.1 Detect Safety Hazards (Autonomous hazard detection),0.371,0.242,1.0,0.0,0.0
C.4,C.4 National Goals,"The system shall demonstrate compatibility with at least 90% of technical standards and objectives outlined in the latest published guidance from relevant government agencies (e.g., NASA's Exploration Goals), verified through compliance assessments and interface certifications.",3.2.2 Analyze Safety Data,0.361,0.297,0.85,0.0,0.0
C.4,C.4 National Goals,"The system shall demonstrate compatibility with at least 90% of technical standards and objectives outlined in the latest published guidance from relevant government agencies (e.g., NASA's Exploration Goals), verified through compliance assessments and interface certifications.",1.3.3 Adjust Manufacturing Parameters for Off-Nominal Conditions,0.35,0.199,1.0,0.0,0.0
C.4,C.4 National Goals,"The system shall demonstrate compatibility with at least 90% of technical standards and objectives outlined in the latest published guidance from relevant government agencies (e.g., NASA's Exploration Goals), verified through compliance assessments and interface certifications.",3.3.1 Monitor Orbital Environment for Debris,0.344,0.23,0.915,0.0,0.0
C.3,C.3 Power Budget,The system shall operate within the power budget allocated by the host space platform if it is being hosted,4.1.2 Request Resupply (Autonomous resupply request),0.396,0.291,1.0,0.0,0.0
C.3,C.3 Power Budget,The system shall operate within the power budget allocated by the host space platform if it is being hosted,3.1.1 Monitor Safety Standards (Automated safety checks),0.349,0.199,1.0,0.0,0.0
C.3,C.3 Power Budget,The system shall operate within the power budget allocated by the host space platform if it is being hosted,2.2.2 Condition Power,0.339,0.392,0.49,0.1,0.0
C.3,C.3 Power Budget,The system shall operate within the power budget allocated by the host space platform if it is being hosted,8.2.1 Execute Orbital Maneuvers,0.324,0.147,1.0,0.0,0.0
C.3,C.3 Power Budget,The system shall operate within the power budget allocated by the host space platform if it is being hosted,6.1.1.5 Track Stellar Position,0.322,0.145,1.0,0.0,0.0
C.2,C.2 Debris Mitigation,The system shall adhere to international space debris mitigation guidelines.,3.1.1 Monitor Safety Standards (Automated safety checks),0.41,0.369,0.903,0.0,0.0
C.2,C.2 Debris Mitigation,The system shall adhere to international space debris mitigation guidelines.,8.1.2 Calculate Orbital Adjustments,0.394,0.289,1.0,0.0,0.0
C.2,C.2 Debris Mitigation,The system shall adhere to international space debris mitigation guidelines.,3.3.2 Implement Collision Avoidance Maneuvers,0.374,0.323,0.85,0.0,0.0
C.2,C.2 Debris Mitigation,The system shall adhere to international space debris mitigation guidelines.,1.1.7.1 Measure Fiber Diameter,0.323,0.145,1.0,0.0,0.0
C.2,C.2 Debris Mitigation,The system shall adhere to international space debris mitigation guidelines.,3.3.1 Monitor Orbital Environment for Debris,0.318,0.546,0.107,0.091,0.0
C.1,C.1 Safety Compliance,The system shall comply with all relevant NASA safety standards for operation on crewed space platforms.,3.1.1 Monitor Safety Standards (Automated safety checks),0.56,0.564,1.0,0.143,0.0
C.1,C.1 Safety Compliance,The system shall comply with all relevant NASA safety standards for operation on crewed space platforms.,1.3.1 Monitor Microgravity Conditions,0.414,0.327,1.0,0.0,0.0
C.1,C.1 Safety Compliance,The system shall comply with all relevant NASA safety standards for operation on crewed space platforms.,7.1.8 Support Platform Structure,0.395,0.259,1.0,0.077,0.0
C.1,C.1 Safety Compliance,The system shall comply with all relevant NASA safety standards for operation on crewed space platforms.,2.1.4.1 Initiate Autonomous Repairs (Remote or autonomous actions),0.383,0.267,1.0,0.0,0.0
C.1,C.1 Safety Compliance,The system shall comply with all relevant NASA safety standards for operation on crewed space platforms.,4.1.3.1 Coordinate Automated Resource Transfer,0.367,0.234,1.0,0.0,0.0
